# Configuration automatically generated by WRITE_CONFIG()
connection ethernet
#connection (actual) ?
device any
#device (actual) t4
name "LJ3"
serial "440010888"
ip "192.168.1.35"
samplehz 1000.000000
settleus 10.000000
nsample 1024
dataformat ascii

# Analog Inputs
aichannel 0
ailabel "Fuel Gas"
ainegative 199
airange 10.000000
airesolution 0
aicalslope 6.000000
aicalzero 0.052000
aicalunits "V"

aichannel 2
ailabel "Oxygen"
ainegative 199
airange 10.000000
airesolution 0
aicalslope 10.000000
aicalzero 0.000000
aicalunits "V"


## End Configuration ##
#: Mon Apr 24 18:04:35 2023
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.147480e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.147480e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
1.147480e-01	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
1.147480e-01	1.354570e-01
1.147480e-01	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.561670e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
1.147480e-01	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.147480e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
1.147480e-01	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.147480e-01
9.403801e-02	1.354570e-01
1.147480e-01	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.147480e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.147480e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.147480e-01
9.403801e-02	1.147480e-01
9.403801e-02	1.147480e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.147480e-01
9.403801e-02	1.147480e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.147480e-01
9.403801e-02	1.147480e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.147480e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.354570e-01
9.403801e-02	1.147480e-01
1.147480e-01	1.147480e-01
9.403801e-02	1.147480e-01
1.147480e-01	1.147480e-01
9.403801e-02	1.354570e-01
